elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
139520.001796, 10.000475, 29, 9043, 16834.5, 15913, 23410, 25334, 25334, 25334, 0
139530.00169, 9.999894, 42, 10734, 16977.8, 16693, 23973, 25862, 25862, 25862, 0
139540.002405, 10.000715, 43, 10825, 16429.2, 15146, 23642, 25695, 25695, 25695, 0
139550.001334, 9.998929, 28, 10221, 15693.0, 15761, 20036, 26050, 26050, 26050, 0
139560.001534, 10.0002, 38, 10371, 15742.6, 14398, 21451, 25482, 25482, 25482, 0
139570.001316, 9.999782, 38, 10073, 16541.4, 15291, 24433, 36094, 36094, 36094, 0
139580.001516, 10.0002, 40, 10174, 16117.4, 14939, 21202, 28261, 28261, 28261, 0
139590.001757, 10.000241, 40, 10174, 16173.8, 15451, 22883, 32704, 32704, 32704, 0
139600.001248, 9.999491, 43, 11825, 16181.4, 15694, 21122, 26111, 26111, 26111, 0
139610.001225, 9.999977, 42, 10104, 14869.8, 14452, 20182, 25523, 25523, 25523, 0
139620.001552, 10.000327, 39, 7323, 16669.9, 15116, 24202, 36950, 36950, 36950, 0
139630.001376, 9.999824, 33, 11684, 16274.2, 15287, 21087, 27254, 27254, 27254, 0
139640.001191, 9.999815, 39, 8352, 17290.6, 16975, 24778, 30635, 30635, 30635, 0
139650.001415, 10.000224, 38, 8586, 15685.1, 15193, 23368, 24491, 24491, 24491, 0
139660.001252, 9.999837, 44, 9425, 16732.3, 16587, 23692, 32099, 32099, 32099, 0
139670.001315, 10.000063, 43, 9717, 15733.8, 15227, 21974, 23490, 23490, 23490, 0
139680.00117, 9.999855, 45, 10342, 16097.8, 15274, 25397, 29409, 29409, 29409, 0
139690.003537, 10.002367, 45, 10772, 15726.2, 14764, 22069, 29409, 29409, 29409, 0
139700.001264, 9.997727, 26, 10223, 14625.1, 14957, 19534, 21328, 21328, 21328, 0
139710.00216, 10.000896, 34, 11446, 17182.4, 15682, 23565, 30768, 30768, 30768, 0
139720.001296, 9.999136, 38, 7929, 16347.3, 15369, 21252, 30768, 30768, 30768, 0
139730.001321, 10.000025, 47, 10031, 15504.0, 15231, 19926, 21787, 21787, 21787, 0
139740.00142, 10.000099, 41, 7238, 16085.9, 15394, 23423, 29538, 29538, 29538, 0
139750.001187, 9.999767, 28, 9932, 16960.8, 16615, 26507, 28587, 28587, 28587, 0
139760.001444, 10.000257, 41, 8043, 16283.8, 15736, 23579, 23998, 23998, 23998, 0
139770.001335, 9.999891, 36, 8043, 15990.5, 15602, 23853, 26157, 26157, 26157, 0
139780.001243, 9.999908, 38, 6502, 16133.6, 15788, 22755, 26283, 26283, 26283, 0
139790.001323, 10.00008, 36, 8210, 17062.0, 16665, 25681, 29317, 29317, 29317, 0
139800.002005, 10.000682, 35, 12175, 17320.1, 16039, 25166, 30585, 30585, 30585, 0
139810.00125, 9.999245, 34, 12155, 17344.1, 16438, 23304, 29873, 29873, 29873, 0
139820.001233, 9.999983, 38, 9810, 16441.3, 16264, 21125, 25363, 25363, 25363, 0
139830.001253, 10.00002, 36, 7771, 16009.1, 14817, 22859, 24448, 24448, 24448, 0
139840.0012, 9.999947, 35, 7307, 15183.6, 15035, 21787, 25397, 25397, 25397, 0
139850.001593, 10.000393, 34, 9666, 15406.9, 15103, 19709, 23378, 23378, 23378, 0
139860.001874, 10.000281, 42, 9561, 15918.2, 15551, 22334, 22962, 22962, 22962, 0
139870.001202, 9.999328, 40, 7182, 15608.0, 15366, 22334, 23665, 23665, 23665, 0
139880.001219, 10.000017, 47, 8921, 15802.4, 14922, 25921, 26366, 26366, 26366, 0
139890.00127, 10.000051, 57, 10737, 16198.0, 15873, 22535, 24323, 25794, 25794, 0
139900.001279, 10.000009, 30, 8265, 15103.3, 13864, 21777, 22708, 22708, 22708, 0
139910.002481, 10.001202, 38, 10433, 15591.9, 15008, 20661, 22822, 22822, 22822, 0
139920.001228, 9.998747, 29, 9966, 16952.5, 16287, 22622, 25720, 25720, 25720, 0
139930.001361, 10.000133, 37, 8430, 16029.3, 14761, 23800, 30959, 30959, 30959, 0
139940.002753, 10.001392, 38, 9866, 16860.0, 15335, 28330, 31884, 31884, 31884, 0
139950.001327, 9.998574, 35, 9702, 15783.1, 14983, 21708, 23415, 23415, 23415, 0
139960.00121, 9.999883, 49, 6359, 15596.7, 15106, 22418, 22951, 25000, 25000, 0
139970.00119, 9.99998, 46, 7827, 14787.1, 15093, 18446, 19556, 22460, 22460, 0
139980.001214, 10.000024, 45, 10139, 16047.3, 15212, 21232, 24564, 24564, 24564, 0
139990.001307, 10.000093, 36, 9133, 15514.8, 15113, 18997, 24564, 24564, 24564, 0
140000.002413, 10.001106, 31, 8819, 15875.4, 15971, 19643, 20108, 20108, 20108, 0
140010.001304, 9.998891, 44, 8521, 16095.6, 15623, 23304, 25672, 25672, 25672, 0
140020.001204, 9.9999, 29, 9662, 16214.3, 15337, 23020, 25041, 25041, 25041, 0
140030.001294, 10.00009, 46, 8144, 16323.5, 16208, 21950, 31949, 31949, 31949, 0
140040.002244, 10.00095, 46, 9510, 15958.8, 15602, 24701, 27414, 27414, 27414, 0
140050.001578, 9.999334, 36, 8778, 16624.9, 15951, 25361, 28966, 28966, 28966, 0
140060.001405, 9.999827, 45, 8472, 15954.3, 15121, 22954, 25143, 25143, 25143, 0
140070.001264, 9.999859, 54, 8876, 15575.1, 15388, 20806, 24064, 24557, 24557, 0
140080.001259, 9.999995, 40, 9767, 15978.8, 15296, 20651, 31406, 31406, 31406, 0
140090.001397, 10.000138, 35, 10803, 15291.2, 14756, 19005, 24856, 24856, 24856, 0
140100.001382, 9.999985, 58, 8618, 15899.3, 14983, 23403, 26315, 41532, 41532, 0
140110.001776, 10.000394, 42, 10483, 16035.2, 15200, 22965, 25401, 25401, 25401, 0
140120.001186, 9.99941, 38, 9925, 16607.5, 16168, 22603, 25401, 25401, 25401, 0
140130.001683, 10.000497, 41, 10581, 15906.9, 14950, 23009, 27560, 27560, 27560, 0
140140.001313, 9.99963, 41, 6337, 16547.0, 15949, 23836, 33272, 33272, 33272, 0
140150.001915, 10.000602, 37, 10578, 18632.4, 17604, 26801, 35123, 35123, 35123, 0
140160.001881, 9.999966, 56, 10130, 15463.9, 15332, 20687, 21123, 24603, 24603, 0
140170.001686, 9.999805, 37, 9174, 15154.0, 15078, 20179, 23542, 23542, 23542, 0
140180.004179, 10.002493, 37, 9005, 16010.9, 15252, 21484, 33330, 33330, 33330, 0
140190.001357, 9.997178, 42, 9969, 16282.3, 15536, 25080, 27549, 27549, 27549, 0
140200.0016, 10.000243, 50, 8443, 16460.1, 15978, 22420, 28361, 29601, 29601, 0
140210.001204, 9.999604, 36, 10145, 15563.4, 15554, 19998, 22454, 22454, 22454, 0
140220.001608, 10.000404, 35, 10537, 15771.6, 15119, 20079, 26945, 26945, 26945, 0
140230.001221, 9.999613, 43, 9676, 16668.8, 16291, 25391, 28385, 28385, 28385, 0
140240.001285, 10.000064, 44, 9532, 16110.3, 16079, 22029, 26176, 26176, 26176, 0
140250.001985, 10.0007, 25, 11290, 16747.0, 16182, 20753, 24594, 24594, 24594, 0
140260.001438, 9.999453, 40, 9624, 16833.5, 15885, 26060, 29456, 29456, 29456, 0
140270.001343, 9.999905, 32, 10006, 16791.8, 15815, 23519, 24387, 24387, 24387, 0
140280.001317, 9.999974, 45, 9666, 15397.3, 15112, 20386, 25523, 25523, 25523, 0
140290.001371, 10.000054, 41, 8397, 17340.3, 16709, 27697, 33109, 33109, 33109, 0
140300.001252, 9.999881, 43, 7841, 16345.2, 15581, 28869, 35399, 35399, 35399, 0
140310.001182, 9.99993, 45, 8927, 16549.3, 15377, 26286, 35456, 35456, 35456, 0
140320.001925, 10.000743, 41, 8627, 15261.4, 14799, 21514, 28975, 28975, 28975, 0
140330.001319, 9.999394, 34, 6869, 16429.9, 15619, 23664, 31765, 31765, 31765, 0
140340.002521, 10.001202, 43, 9550, 15644.1, 14347, 22506, 25848, 25848, 25848, 0
140350.001602, 9.999081, 36, 8511, 16592.0, 16054, 22847, 28841, 28841, 28841, 0
140360.001341, 9.999739, 30, 10357, 16521.5, 15946, 22954, 28841, 28841, 28841, 0
140370.001444, 10.000103, 41, 9403, 17412.9, 16339, 25432, 28801, 28801, 28801, 0
140380.002927, 10.001483, 38, 11198, 15739.0, 15677, 20422, 23699, 23699, 23699, 0
140390.002236, 9.999309, 42, 8024, 16533.5, 16374, 21316, 25196, 25196, 25196, 0
140400.001789, 9.999553, 39, 9697, 15448.5, 15102, 19930, 22930, 22930, 22930, 0
140410.001254, 9.999465, 52, 8404, 15441.1, 14816, 22351, 23461, 31789, 31789, 0
140420.003748, 10.002494, 42, 7291, 16208.8, 15672, 22260, 34694, 34694, 34694, 0
140430.001298, 9.99755, 39, 11018, 16757.9, 15997, 23143, 26193, 26193, 26193, 0
140440.001265, 9.999967, 37, 12122, 17335.0, 16422, 22994, 28527, 28527, 28527, 0
140450.001193, 9.999928, 30, 10185, 15443.0, 15022, 20312, 22176, 22176, 22176, 0
140460.001259, 10.000066, 51, 9235, 15791.1, 15498, 20757, 25134, 33874, 33874, 0
140470.00419, 10.002931, 30, 9534, 15692.3, 15810, 21147, 23225, 23225, 23225, 0
140480.001441, 9.997251, 42, 8210, 17255.0, 15984, 26937, 45653, 45653, 45653, 0
140490.00133, 9.999889, 32, 8210, 15947.2, 15241, 21322, 45653, 45653, 45653, 0
140500.001232, 9.999902, 36, 11997, 17159.1, 15949, 23380, 30590, 30590, 30590, 0
140510.002393, 10.001161, 37, 9387, 16874.2, 15453, 23380, 41413, 41413, 41413, 0
140520.00201, 9.999617, 33, 10542, 16155.5, 15107, 21219, 23251, 23251, 23251, 0
140530.00129, 9.99928, 47, 8819, 15698.9, 14740, 20540, 25411, 25411, 25411, 0
140540.001308, 10.000018, 43, 10568, 15938.0, 15913, 21129, 22715, 22715, 22715, 0
140550.001413, 10.000105, 41, 9030, 16583.8, 16367, 24821, 33367, 33367, 33367, 0
140560.001539, 10.000126, 33, 8108, 15114.9, 14933, 18965, 20970, 20970, 20970, 0
140570.001285, 9.999746, 36, 8220, 17044.9, 15493, 24581, 36162, 36162, 36162, 0
140580.001558, 10.000273, 32, 8225, 15778.7, 15181, 23106, 25409, 25409, 25409, 0
140590.001331, 9.999773, 41, 6776, 15745.6, 14453, 21940, 46890, 46890, 46890, 0
140600.00126, 9.999929, 40, 10633, 16486.3, 15656, 22553, 28489, 28489, 28489, 0
140610.001212, 9.999952, 36, 10873, 17167.7, 15964, 24350, 29916, 29916, 29916, 0
140620.001252, 10.00004, 39, 8408, 15282.9, 14903, 21146, 21607, 21607, 21607, 0
140630.001267, 10.000015, 42, 9086, 16058.7, 15272, 22973, 24220, 24220, 24220, 0
140640.001892, 10.000625, 31, 9590, 16257.1, 15878, 21921, 24043, 24043, 24043, 0
140650.002011, 10.000119, 32, 8502, 16798.8, 16449, 23321, 31672, 31672, 31672, 0
140660.002302, 10.000291, 35, 7246, 16399.1, 16267, 22403, 25131, 25131, 25131, 0
140670.001276, 9.998974, 34, 8395, 15382.8, 14494, 23125, 25204, 25204, 25204, 0
140680.002625, 10.001349, 36, 8395, 15283.6, 13950, 25219, 32186, 32186, 32186, 0
140690.00135, 9.998725, 35, 6726, 16960.4, 15479, 27337, 32158, 32158, 32158, 0
140700.001247, 9.999897, 34, 9689, 16179.4, 15644, 21175, 28392, 28392, 28392, 0
140710.001204, 9.999957, 50, 8071, 15721.3, 15365, 21680, 28392, 30489, 30489, 0
140720.001521, 10.000317, 40, 10012, 15968.4, 14693, 24547, 30284, 30284, 30284, 0
140730.001399, 9.999878, 42, 10027, 16963.6, 17067, 23618, 23719, 23719, 23719, 0
140740.002834, 10.001435, 35, 7990, 16312.9, 15294, 23070, 26073, 26073, 26073, 0
140750.001563, 9.998729, 38, 10077, 16765.4, 15904, 22735, 31400, 31400, 31400, 0
140760.00223, 10.000667, 38, 9091, 15923.5, 14956, 23758, 27333, 27333, 27333, 0
140770.001401, 9.999171, 48, 7698, 15442.1, 14319, 26385, 32508, 32508, 32508, 0
140780.001182, 9.999781, 41, 8166, 15816.2, 14578, 22184, 30108, 30108, 30108, 0
140790.001424, 10.000242, 46, 9037, 16433.0, 15997, 24744, 37053, 37053, 37053, 0
140800.001365, 9.999941, 44, 8214, 16111.2, 15146, 23370, 27421, 27421, 27421, 0
140810.001375, 10.00001, 40, 10520, 16673.4, 16118, 23392, 27421, 27421, 27421, 0
140820.001361, 9.999986, 46, 12312, 16314.1, 15834, 21830, 24286, 24286, 24286, 0
140830.001809, 10.000448, 38, 8273, 16286.4, 14759, 22851, 23931, 23931, 23931, 0
140840.002383, 10.000574, 45, 7465, 16164.8, 15136, 25592, 31392, 31392, 31392, 0
140850.001352, 9.998969, 35, 7049, 15591.3, 15020, 23930, 28306, 28306, 28306, 0
140860.001223, 9.999871, 40, 9027, 15764.5, 14634, 23615, 26618, 26618, 26618, 0
140870.001536, 10.000313, 32, 8659, 15118.5, 15072, 19930, 22961, 22961, 22961, 0
140880.001218, 9.999682, 32, 8574, 16378.4, 15084, 24300, 29835, 29835, 29835, 0
140890.001401, 10.000183, 48, 9275, 16565.9, 15629, 27555, 31079, 31079, 31079, 0
140900.001637, 10.000236, 38, 9230, 15978.8, 15992, 21902, 29373, 29373, 29373, 0
140910.00133, 9.999693, 38, 10889, 16033.2, 15407, 25304, 29373, 29373, 29373, 0
140920.002401, 10.001071, 37, 10732, 16291.0, 16343, 20649, 26658, 26658, 26658, 0
140930.001417, 9.999016, 41, 10120, 15804.3, 15580, 22196, 25987, 25987, 25987, 0
140940.001396, 9.999979, 42, 9654, 16520.8, 16602, 23046, 26906, 26906, 26906, 0
140950.001207, 9.999811, 36, 10079, 16393.0, 14791, 26028, 30596, 30596, 30596, 0
140960.001533, 10.000326, 44, 9602, 16113.6, 15677, 20656, 23841, 23841, 23841, 0
140970.001498, 9.999965, 43, 9501, 15588.0, 14483, 22882, 31010, 31010, 31010, 0
140980.001321, 9.999823, 47, 8647, 15139.1, 14442, 21309, 23610, 24834, 24834, 0
140990.001489, 10.000168, 42, 9091, 15831.6, 15265, 21800, 27675, 27675, 27675, 0
141000.001582, 10.000093, 33, 7808, 15093.5, 14507, 20834, 22868, 22868, 22868, 0
141010.001518, 9.999936, 46, 8686, 16012.0, 15269, 24096, 31271, 31271, 31271, 0
141020.001216, 9.999698, 42, 8571, 16177.4, 15342, 23526, 27474, 27474, 27474, 0
141030.001314, 10.000098, 33, 8948, 14927.0, 14148, 18773, 30827, 30827, 30827, 0
141040.00182, 10.000506, 48, 7123, 15960.5, 15767, 24191, 28021, 28021, 28021, 0
141050.002373, 10.000553, 39, 7175, 14704.1, 13705, 21783, 24881, 24881, 24881, 0
141060.002014, 9.999641, 35, 12014, 15944.9, 14438, 22308, 35152, 35152, 35152, 0
141070.001512, 9.999498, 37, 7079, 15834.1, 15770, 25218, 29287, 29287, 29287, 0
141080.001322, 9.99981, 43, 9112, 16457.3, 15720, 23521, 25535, 25535, 25535, 0
141090.001346, 10.000024, 48, 9982, 16596.7, 15836, 22326, 24375, 25737, 25737, 0
141100.001253, 9.999907, 25, 10012, 15497.8, 15044, 21358, 24889, 24889, 24889, 0
141110.001764, 10.000511, 33, 11168, 17178.3, 15721, 24889, 27718, 27718, 27718, 0
141120.001211, 9.999447, 39, 7672, 16324.5, 15895, 21306, 23704, 23704, 23704, 0
141130.002223, 10.001012, 31, 7996, 15082.0, 14967, 21888, 26118, 26118, 26118, 0
141140.001215, 9.998992, 42, 7531, 16228.8, 15995, 22265, 26017, 26017, 26017, 0
141150.001236, 10.000021, 39, 10190, 15529.1, 14797, 21401, 22236, 22236, 22236, 0
141160.001899, 10.000663, 38, 9362, 15528.4, 14800, 21918, 22944, 22944, 22944, 0
141170.002105, 10.000206, 28, 10379, 16375.6, 16239, 24736, 26694, 26694, 26694, 0
141180.000212, 9.998107, 38, 9010, 15959.8, 15441, 21253, 23546, 23546, 23546, 0
141190.001249, 10.001037, 41, 8603, 15303.7, 15363, 19597, 23238, 23238, 23238, 0
141200.001421, 10.000172, 43, 8887, 15315.1, 15087, 21140, 22899, 22899, 22899, 0
141210.001291, 9.99987, 65, 7616, 16072.0, 15612, 24384, 27565, 44452, 44452, 0
141220.001659, 10.000368, 41, 7632, 17206.1, 16664, 27567, 30181, 30181, 30181, 0
141230.00118, 9.999521, 41, 8210, 15864.0, 15864, 22817, 28297, 28297, 28297, 0
141240.001204, 10.000024, 33, 8225, 15082.0, 14790, 21296, 28773, 28773, 28773, 0
141250.00233, 10.001126, 52, 6249, 14905.0, 13964, 21213, 24684, 30667, 30667, 0
141260.00137, 9.99904, 43, 8260, 15688.1, 15260, 22470, 24882, 24882, 24882, 0
141270.001221, 9.999851, 47, 6508, 14668.9, 14370, 21610, 23635, 23635, 23635, 0
141280.001235, 10.000014, 31, 12019, 16667.9, 16312, 22709, 24983, 24983, 24983, 0
141290.001405, 10.00017, 44, 11826, 15516.1, 15084, 21186, 26944, 26944, 26944, 0
141300.001912, 10.000507, 46, 10600, 16754.4, 16496, 23161, 31479, 31479, 31479, 0
141310.00123, 9.999318, 30, 9867, 16797.2, 15064, 24329, 34647, 34647, 34647, 0
141320.002756, 10.001526, 30, 7444, 15664.2, 14824, 20492, 29623, 29623, 29623, 0
141330.001302, 9.998546, 46, 7444, 16665.8, 15737, 23228, 27700, 27700, 27700, 0
141340.001403, 10.000101, 40, 8836, 15773.9, 14731, 23600, 26882, 26882, 26882, 0
141350.003204, 10.001801, 34, 8902, 15787.0, 15210, 21945, 23637, 23637, 23637, 0
141360.001241, 9.998037, 39, 8251, 14592.0, 14174, 19644, 28463, 28463, 28463, 0
141370.00123, 9.999989, 32, 10178, 16826.7, 15064, 20916, 38740, 38740, 38740, 0
141380.001905, 10.000675, 38, 10878, 15989.5, 15486, 21942, 25929, 25929, 25929, 0
141390.001602, 9.999697, 42, 10524, 16531.8, 16332, 24002, 29068, 29068, 29068, 0
141400.001363, 9.999761, 31, 7322, 16447.5, 16563, 24344, 27090, 27090, 27090, 0
141410.00124, 9.999877, 43, 8649, 16456.9, 15407, 22923, 24321, 24321, 24321, 0
141420.001303, 10.000063, 32, 7812, 15781.6, 15960, 20108, 22629, 22629, 22629, 0
141430.003003, 10.0017, 36, 11046, 15998.4, 15465, 21217, 24248, 24248, 24248, 0
141440.001475, 9.998472, 48, 7177, 15847.5, 15206, 22122, 35949, 35949, 35949, 0
141450.001283, 9.999808, 47, 7927, 15835.0, 16394, 22122, 25835, 25835, 25835, 0
141460.001409, 10.000126, 48, 8434, 16881.3, 15587, 25027, 39785, 39785, 39785, 0
141470.001216, 9.999807, 45, 7684, 14909.9, 15091, 21310, 24196, 24196, 24196, 0
141480.001281, 10.000065, 40, 6588, 15347.1, 14437, 21876, 28710, 28710, 28710, 0
141490.001182, 9.999901, 32, 11588, 16913.2, 16447, 22095, 37467, 37467, 37467, 0
141500.001456, 10.000274, 39, 10315, 15908.6, 15248, 22852, 23572, 23572, 23572, 0
141510.001251, 9.999795, 40, 11005, 15991.0, 15201, 20982, 22831, 22831, 22831, 0
141520.001419, 10.000168, 35, 9866, 15214.0, 14689, 19904, 27143, 27143, 27143, 0
141530.001226, 9.999807, 42, 8179, 15296.5, 15047, 21614, 25375, 25375, 25375, 0
141540.003645, 10.002419, 40, 7873, 16501.1, 16139, 24210, 25136, 25136, 25136, 0
141550.001641, 9.997996, 47, 8870, 16247.1, 16162, 22017, 25330, 25330, 25330, 0
141560.001194, 9.999553, 25, 10240, 16776.1, 16041, 23009, 24855, 24855, 24855, 0
141570.001242, 10.000048, 49, 7523, 15457.0, 14627, 24295, 25538, 25538, 25538, 0
141580.001177, 9.999935, 40, 10729, 15682.1, 15605, 20499, 21950, 21950, 21950, 0
141590.001179, 10.000002, 29, 10037, 16992.6, 16323, 27206, 33710, 33710, 33710, 0
141600.001432, 10.000253, 50, 8668, 15714.0, 14569, 20430, 23069, 31439, 31439, 0
141610.001628, 10.000196, 40, 9141, 15798.2, 15575, 21512, 22824, 22824, 22824, 0
141620.002126, 10.000498, 33, 8918, 16609.9, 16180, 24234, 29821, 29821, 29821, 0
141630.000583, 9.998457, 37, 6371, 15053.1, 14608, 20284, 29821, 29821, 29821, 0
141640.002463, 10.00188, 45, 6371, 15258.7, 15413, 20048, 21672, 21672, 21672, 0
141650.001737, 9.999274, 41, 7374, 16199.4, 15207, 22969, 52654, 52654, 52654, 0
141660.001288, 9.999551, 43, 9611, 16297.8, 15943, 22585, 23054, 23054, 23054, 0
141670.001175, 9.999887, 35, 10544, 16901.3, 16338, 22821, 31914, 31914, 31914, 0
141680.001213, 10.000038, 43, 9386, 16927.1, 15990, 28455, 33400, 33400, 33400, 0
141690.001263, 10.00005, 33, 10409, 15697.9, 14498, 25185, 27341, 27341, 27341, 0
141700.001374, 10.000111, 50, 8742, 15887.6, 15046, 21447, 25498, 29417, 29417, 0
141710.001181, 9.999807, 47, 7256, 16159.2, 15927, 22032, 27264, 47272, 47272, 0
141720.001435, 10.000254, 34, 10824, 15858.1, 15438, 20958, 24810, 24810, 24810, 0
141730.00194, 10.000505, 35, 12119, 17392.0, 16865, 23555, 32325, 32325, 32325, 0
141740.0021, 10.00016, 39, 11337, 16983.7, 15919, 23729, 33324, 33324, 33324, 0
141750.001487, 9.999387, 36, 7592, 15779.5, 15555, 22796, 24994, 24994, 24994, 0
141760.001592, 10.000105, 37, 9365, 16208.9, 15556, 22611, 23197, 23197, 23197, 0
141770.001382, 9.99979, 44, 9373, 16477.1, 15571, 25534, 28745, 28745, 28745, 0
141780.00125, 9.999868, 37, 8869, 14973.6, 14409, 22417, 27692, 27692, 27692, 0
141790.001274, 10.000024, 34, 9712, 15819.1, 15927, 20461, 22807, 22807, 22807, 0
141800.001315, 10.000041, 36, 10683, 16443.3, 15709, 24073, 31098, 31098, 31098, 0
141810.001942, 10.000627, 43, 8521, 15168.8, 14255, 22703, 28517, 28517, 28517, 0
141820.00125, 9.999308, 39, 7725, 16073.9, 15986, 21403, 23654, 23654, 23654, 0
141830.001332, 10.000082, 44, 9474, 15913.6, 15539, 23829, 28518, 28518, 28518, 0
141840.001762, 10.00043, 35, 9447, 15840.7, 15270, 24706, 30329, 30329, 30329, 0
141850.001337, 9.999575, 35, 8695, 15212.5, 14253, 22344, 28853, 28853, 28853, 0
141860.001347, 10.00001, 43, 7466, 15234.6, 14948, 22458, 25686, 25686, 25686, 0
141870.001435, 10.000088, 52, 7465, 15768.0, 15545, 21739, 22937, 25279, 25279, 0
141880.00384, 10.002405, 40, 9854, 16306.6, 15137, 24682, 27460, 27460, 27460, 0
141890.001256, 9.997416, 34, 10907, 16405.9, 15172, 23547, 25335, 25335, 25335, 0
141900.001287, 10.000031, 47, 7993, 16618.8, 16589, 23973, 29179, 29179, 29179, 0
141910.001726, 10.000439, 58, 9904, 16409.2, 15829, 24343, 28152, 28629, 28629, 0
141920.001324, 9.999598, 30, 7226, 16495.5, 15329, 23715, 28152, 28152, 28152, 0
141930.001263, 9.999939, 35, 10194, 15938.6, 14560, 22961, 29360, 29360, 29360, 0
141940.001185, 9.999922, 38, 7953, 15717.9, 15770, 20253, 24675, 24675, 24675, 0
141950.001585, 10.0004, 41, 9119, 17609.2, 16208, 24363, 32033, 32033, 32033, 0
141960.001757, 10.000172, 46, 9090, 16911.6, 16343, 24208, 37404, 37404, 37404, 0
141970.001562, 9.999805, 35, 9623, 16168.9, 16025, 22347, 27006, 27006, 27006, 0
141980.001672, 10.00011, 37, 10487, 16858.3, 16694, 20794, 28064, 28064, 28064, 0
141990.001479, 9.999807, 37, 8613, 16946.0, 16339, 24643, 28087, 28087, 28087, 0
142000.001872, 10.000393, 44, 10109, 15980.8, 15150, 27509, 31266, 31266, 31266, 0
142010.00284, 10.000968, 35, 7118, 15148.6, 15114, 18221, 20541, 20541, 20541, 0
142020.00326, 10.00042, 55, 11026, 15821.0, 15379, 21069, 22289, 22763, 22763, 0
142030.001264, 9.998004, 37, 9405, 16078.1, 15398, 21220, 24814, 24814, 24814, 0
142040.001551, 10.000287, 43, 9368, 16462.6, 15665, 26414, 28364, 28364, 28364, 0
142050.001368, 9.999817, 43, 9891, 16135.9, 15794, 22291, 28862, 28862, 28862, 0
142060.001861, 10.000493, 42, 8802, 15826.4, 15651, 22735, 27817, 27817, 27817, 0
142070.001331, 9.99947, 29, 7601, 15655.6, 15627, 20368, 22386, 22386, 22386, 0
142080.001277, 9.999946, 42, 9496, 15343.4, 15279, 21329, 22424, 22424, 22424, 0
142090.001281, 10.000004, 45, 8207, 15127.7, 14039, 22424, 25365, 25365, 25365, 0
142100.001311, 10.00003, 55, 7690, 14762.3, 14838, 19717, 22654, 28616, 28616, 0
142110.001209, 9.999898, 39, 10429, 15820.2, 15858, 21797, 25281, 25281, 25281, 0
142120.001461, 10.000252, 36, 9737, 15783.2, 15584, 21114, 21881, 21881, 21881, 0
142130.001309, 9.999848, 43, 9980, 15618.3, 15280, 21111, 24632, 24632, 24632, 0
